동인1가 198-1,1,,대구광역시 중구 동인동1가 198-3,35.873234,128.602843,,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 139-1,1,,대구광역시 중구 동인동2가 139-1,35.869832,128.605419,2005,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 376-1,1,,대구광역시 중구 동인동4가 376-1,35.869255,128.610786,2002,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 183,1,,대구광역시 중구 동인동2가 183,35.869994,128.605399,2001,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 224,1,,대구광역시 중구 동인동1가 224,35.872117,128.602635,2008,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 227-18,1,,대구광역시 중구 동인동2가 227-17,35.868594,128.606052,2005,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 227-18,1,,대구광역시 중구 동인동2가 227-17,35.868594,128.606052,2005,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 221-2,1,,대구광역시 중구 동인동2가 221-2,35.868638,128.606307,2006,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 226-7,1,,대구광역시 중구 동인동2가 226-4,35.867946,128.605631,2005,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 226-4,1,,대구광역시 중구 동인동2가 226-4,35.867946,128.605782,2005,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 302-2,1,,대구광역시 중구 동인동4가 302-2,35.867263,128.608921,2005,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 249-2,1,,대구광역시 중구 동인동2가 249-2,35.867135,128.605875,2002,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 349-1,1,,대구광역시 중구 동인동1가 349-1,35.872056,128.605802,2003,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 141-1,1,,대구광역시 중구 동인동4가 141-1,35.869085,128.606975,2004,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 120-6,1,,대구광역시 중구 동인동4가 120-6,35.869364,128.606977,2004,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 120-2,1,,대구광역시 중구 동인동4가 120-2,35.869501,128.606679,2004,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 120-2,1,,대구광역시 중구 동인동4가 120-2,35.869501,128.606679,2004,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 2-13,1,,대구광역시 중구 동인동4가 2-13,35.869798,128.606715,2004,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 110-3,1,,대구광역시 중구 동인동4가 110-3,35.869564,128.606735,2004,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 118,1,,대구광역시 중구 동인동4가 118,35.869553,128.607012,2006,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 110-8,1,,대구광역시 중구 동인동4가 110-8,35.869337,128.607121,,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 110-10,1,,대구광역시 중구 동인동4가 110-10,35.869174,128.607264,2002,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 22,1,,대구광역시 중구 동인동4가 22,35.869351,128.607764,2001,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 23,1,,대구광역시 중구 동인동4가 23,35.869325,128.607641,2002,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 9-2,1,,대구광역시 중구 동인동4가 9-2,35.869515,128.607399,2006,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 2-7,1,,대구광역시 중구 동인동4가 2-7,35.869689,128.607024,2002,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 10,1,,대구광역시 중구 동인동4가 10,35.86974615,128.607295,2006,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 14,1,,대구광역시 중구 동인동4가 14,35.86974265,128.607556,2006,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 31-9,1,,대구광역시 중구 동인동4가 31-9,35.869422,128.608028,2002,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 31-13,1,,대구광역시 중구 동인동4가 31-13,35.869665,128.608043,,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 30-6,1,,대구광역시 중구 동인동4가 30-6,35.869197,128.607906,2008,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 100,1,,대구광역시 중구 동인동4가 100,35.869142,128.608227,,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 36-4,1,,대구광역시 중구 동인동4가 36-4,35.869358,128.608229,2004,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 93,1,,대구광역시 중구 동인동4가 93,35.86914785,128.608371,2004,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 41-1,1,,대구광역시 중구 동인동4가 41-1,35.869453,128.609016,2001,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 364,1,,대구광역시 중구 동인동4가 364,35.869042,128.610031,2002,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 365,1,,대구광역시 중구 동인동4가 365,35.868934,128.610174,2002,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 376-18,1,,대구광역시 중구 동인동4가 376-18,35.869149,128.610375,2007,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 376-17,1,,대구광역시 중구 동인동4가 376-17,35.869103,128.610563,2006,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 445-1,1,,대구광역시 중구 동인동4가 445-1,35.868929,128.610994,2004,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
